base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 68},200,"{'lon': -7.36, 'lat': 4.42}",1547871443.0,2281120.0,"{'temp': 78.61, 'pressure': 1024.62, 'humidity': 100, 'temp_min': 78.61, 'temp_max': 78.61, 'sea_level': 1025.67, 'grnd_level': 1024.62}",,Tabou,{'3h': 3.455},,"{'message': 0.0037, 'country': 'CI', 'sunrise': 1547880184, 'sunset': 1547923034}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 2.15, 'deg': 265.504}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 76},200,"{'lon': 150.67, 'lat': -10.62}",1547871080.0,2132606.0,"{'temp': 81.76, 'pressure': 1017.49, 'humidity': 100, 'temp_min': 81.76, 'temp_max': 81.76, 'sea_level': 1020.57, 'grnd_level': 1017.49}",,Samarai,,,"{'message': 0.0032, 'country': 'PG', 'sunrise': 1547840888, 'sunset': 1547886451}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.95, 'deg': 162.504}"
stations,{'all': 75},200,"{'lon': -122.43, 'lat': 37.46}",1547870160.0,5354943.0,"{'temp': 57.15, 'pressure': 1027, 'humidity': 68, 'temp_min': 53.06, 'temp_max': 62.96}",,Half Moon Bay,,,"{'type': 1, 'id': 5122, 'message': 0.0101, 'country': 'US', 'sunrise': 1547911292, 'sunset': 1547947188}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.05, 'deg': 146.504}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 44},200,"{'lon': -0.55, 'lat': 11.8}",1547871444.0,2360615.0,"{'temp': 71.95, 'pressure': 992.43, 'humidity': 67, 'temp_min': 71.95, 'temp_max': 71.95, 'sea_level': 1023, 'grnd_level': 992.43}",,Garango,,,"{'message': 0.0032, 'country': 'BF', 'sunrise': 1547879217, 'sunset': 1547920735}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.71, 'deg': 123.504}"
stations,{'all': 0},200,"{'lon': 39.05, 'lat': 3.52}",1547871445.0,186180.0,"{'temp': 57.91, 'pressure': 913.73, 'humidity': 63, 'temp_min': 57.91, 'temp_max': 57.91, 'sea_level': 1024.58, 'grnd_level': 913.73}",,Moyale,,,"{'message': 0.0028, 'country': 'ET', 'sunrise': 1547868963, 'sunset': 1547911973}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.39, 'deg': 64.5041}"
stations,{'all': 40},200,"{'lon': 15.63, 'lat': 78.22}",1547869800.0,2729907.0,"{'temp': -0.41, 'pressure': 1000, 'humidity': 64, 'temp_min': -0.41, 'temp_max': -0.41}",,Longyearbyen,,,"{'type': 1, 'id': 1663, 'message': 0.0302, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 11.41, 'deg': 50}"
stations,{'all': 75},200,"{'lon': -22.43, 'lat': 63.84}",1547868600.0,3416888.0,"{'temp': 39.92, 'pressure': 1000, 'humidity': 86, 'temp_min': 39.2, 'temp_max': 41}",,Grindavik,,,"{'type': 1, 'id': 90, 'message': 0.0048, 'country': 'IS', 'sunrise': 1547894642, 'sunset': 1547915850}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 26.4, 'deg': 140}"
stations,{'all': 0},200,"{'lon': 139.16, 'lat': -34.85}",1547868600.0,2067070.0,"{'temp': 82.4, 'pressure': 1020, 'humidity': 28, 'temp_min': 82.4, 'temp_max': 82.4}",,Palmer,,,"{'type': 1, 'id': 9566, 'message': 0.0028, 'country': 'AU', 'sunrise': 1547840951, 'sunset': 1547891896}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.99, 'deg': 160}"
stations,{'all': 90},200,"{'lon': -122.67, 'lat': 45.52}",1547869980.0,5746545.0,"{'temp': 44.76, 'pressure': 1013, 'humidity': 100, 'temp_min': 42.98, 'temp_max': 46.04}",,Portland,{'1h': 2.19},,"{'type': 1, 'id': 4936, 'message': 0.0222, 'country': 'US', 'sunrise': 1547912658, 'sunset': 1547945942}",4828.0,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 4.7, 'deg': 80}"
stations,{'all': 0},200,"{'lon': -110.01, 'lat': 27.52}",1547871180.0,4013704.0,"{'temp': 64.66, 'pressure': 1008.73, 'humidity': 42, 'temp_min': 64.66, 'temp_max': 64.66, 'sea_level': 1030.17, 'grnd_level': 1008.73}",,Laguna,,,"{'message': 0.003, 'country': 'MX', 'sunrise': 1547907064, 'sunset': 1547945448}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.39, 'deg': 330.004}"
stations,{'all': 90},200,"{'lon': -9.06, 'lat': 42.77}",1547868600.0,3115824.0,"{'temp': 43.66, 'pressure': 1015, 'humidity': 100, 'temp_min': 42.8, 'temp_max': 44.6}",,Muros,,,"{'type': 1, 'id': 6434, 'message': 0.0036, 'country': 'ES', 'sunrise': 1547884916, 'sunset': 1547919139}",3000.0,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.93, 'deg': 200}"
stations,{'all': 75},200,"{'lon': -38.6, 'lat': -3.71}",1547866800.0,6320062.0,"{'temp': 78.8, 'pressure': 1012, 'humidity': 94, 'temp_min': 78.8, 'temp_max': 78.8}",,Vila Velha,,,"{'type': 1, 'id': 8363, 'message': 0.0046, 'country': 'BR', 'sunrise': 1547886958, 'sunset': 1547931254}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 40}"
stations,{'all': 44},200,"{'lon': 152.44, 'lat': -3.66}",1547870523.0,2090021.0,"{'temp': 81.31, 'pressure': 1014.49, 'humidity': 100, 'temp_min': 81.31, 'temp_max': 81.31, 'sea_level': 1020.36, 'grnd_level': 1014.49}",,Namatanai,{'3h': 1.88},,"{'message': 0.0033, 'country': 'PG', 'sunrise': 1547841101, 'sunset': 1547885392}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 6.85, 'deg': 293.504}"
stations,{'all': 76},200,"{'lon': 153.71, 'lat': 67.46}",1547871131.0,2121025.0,"{'temp': -30.21, 'pressure': 1029.89, 'humidity': 50, 'temp_min': -30.21, 'temp_max': -30.21, 'sea_level': 1042.01, 'grnd_level': 1029.89}",,Srednekolymsk,,,"{'message': 0.0055, 'country': 'RU', 'sunrise': 1547855464, 'sunset': 1547870468}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.27, 'deg': 241.504}"
stations,{'all': 0},200,"{'lon': 140.31, 'lat': 49}",1547871446.0,2123688.0,"{'temp': 15.16, 'pressure': 1015.95, 'humidity': 86, 'temp_min': 15.16, 'temp_max': 15.16, 'sea_level': 1027.13, 'grnd_level': 1015.95}",,Lososina,,,"{'message': 0.007, 'country': 'RU', 'sunrise': 1547850283, 'sunset': 1547882063}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 13, 'deg': 323.504}"
stations,{'all': 48},200,"{'lon': 113.03, 'lat': 25.81}",1547871446.0,1815059.0,"{'temp': 58.81, 'pressure': 994.22, 'humidity': 87, 'temp_min': 58.81, 'temp_max': 58.81, 'sea_level': 1034.51, 'grnd_level': 994.22}",,Chenzhou,,,"{'message': 0.0033, 'country': 'CN', 'sunrise': 1547853352, 'sunset': 1547892078}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.94, 'deg': 177.004}"
stations,{'all': 40},200,"{'lon': -48.55, 'lat': -27.6}",1547870400.0,3463237.0,"{'temp': 78.8, 'pressure': 1009, 'humidity': 88, 'temp_min': 78.8, 'temp_max': 78.8}",,Florianopolis,,,"{'type': 1, 'id': 8360, 'message': 0.0033, 'country': 'BR', 'sunrise': 1547886965, 'sunset': 1547936009}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 9.17, 'deg': 360}"
stations,{'all': 90},200,"{'lon': -68.71, 'lat': 45.66}",1547869980.0,4972220.0,"{'temp': 21.83, 'pressure': 1018, 'humidity': 61, 'temp_min': 21.02, 'temp_max': 24.08}",,Millinocket,,,"{'type': 1, 'id': 4929, 'message': 0.0034, 'country': 'US', 'sunrise': 1547899741, 'sunset': 1547932954}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 9.17, 'deg': 290, 'gust': 10.3}"
stations,{'all': 75},200,"{'lon': 9.93, 'lat': 4.42}",1547866800.0,2221046.0,"{'temp': 78.8, 'pressure': 1011, 'humidity': 100, 'temp_min': 78.8, 'temp_max': 78.8}",,Madimba,,,"{'type': 1, 'id': 2090, 'message': 0.0031, 'country': 'CM', 'sunrise': 1547876033, 'sunset': 1547918884}",6000.0,"[{'id': 231, 'main': 'Thunderstorm', 'description': 'thunderstorm with drizzle', 'icon': '11n'}]",{'speed': 2.24}
stations,{'all': 56},200,"{'lon': 43.89, 'lat': 58.29}",1547871447.0,522353.0,"{'temp': 24.43, 'pressure': 991.95, 'humidity': 96, 'temp_min': 24.43, 'temp_max': 24.43, 'sea_level': 1009.22, 'grnd_level': 991.95}",,Neya,,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1547876058, 'sunset': 1547902588}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 18.25, 'deg': 305.004}"
stations,{'all': 92},200,"{'lon': -37.64, 'lat': 65.61}",1547866200.0,3424607.0,"{'temp': 23, 'pressure': 988, 'humidity': 85, 'temp_min': 23, 'temp_max': 23}",,Tasiilaq,,,"{'type': 1, 'id': 81, 'message': 0.0033, 'country': 'GL', 'sunrise': 1547899537, 'sunset': 1547918260}",,"[{'id': 602, 'main': 'Snow', 'description': 'heavy snow', 'icon': '13n'}]","{'speed': 39.15, 'deg': 110, 'gust': 25.2}"
stations,{'all': 48},200,"{'lon': 147.27, 'lat': -2.02}",1547871094.0,2092164.0,"{'temp': 83.2, 'pressure': 1018.62, 'humidity': 100, 'temp_min': 83.2, 'temp_max': 83.2, 'sea_level': 1020.81, 'grnd_level': 1018.62}",,Lorengau,,,"{'message': 0.0043, 'country': 'PG', 'sunrise': 1547842490, 'sunset': 1547886487}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 9.08, 'deg': 309.004}"
stations,{'all': 0},200,"{'lon': 60.43, 'lat': 60.87}",1547871448.0,1494482.0,"{'temp': 22.54, 'pressure': 998.76, 'humidity': 77, 'temp_min': 22.54, 'temp_max': 22.54, 'sea_level': 1015.5, 'grnd_level': 998.76}",,Polunochnoye,,,"{'message': 0.0047, 'country': 'RU', 'sunrise': 1547873176, 'sunset': 1547897531}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.19, 'deg': 236.004}"
stations,{'all': 20},200,"{'lon': 33.21, 'lat': 0.44}",1547871449.0,233114.0,"{'temp': 62.59, 'pressure': 900.43, 'humidity': 87, 'temp_min': 62.59, 'temp_max': 62.59, 'sea_level': 1024.01, 'grnd_level': 900.43}",,Jinja,,,"{'message': 0.0031, 'country': 'UG', 'sunrise': 1547870091, 'sunset': 1547913648}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.48, 'deg': 306.504}"
stations,{'all': 0},200,"{'lon': 38.73, 'lat': 8.96}",1547871067.0,344979.0,"{'temp': 32.71, 'pressure': 777.87, 'humidity': 73, 'temp_min': 32.71, 'temp_max': 32.71, 'sea_level': 1029.36, 'grnd_level': 777.87}",,Lebu,,,"{'message': 0.0032, 'country': 'ET', 'sunrise': 1547869529, 'sunset': 1547911564}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.59, 'deg': 359.504}"
stations,{'all': 0},200,"{'lon': 9.75, 'lat': 10.31}",1547871425.0,2347470.0,"{'temp': 52.96, 'pressure': 951.66, 'humidity': 55, 'temp_min': 52.96, 'temp_max': 52.96, 'sea_level': 1026.65, 'grnd_level': 951.66}",,Miri,,,"{'message': 0.0029, 'country': 'NG', 'sunrise': 1547876608, 'sunset': 1547918399}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 333.004}"
stations,{'all': 36},200,"{'lon': 135.86, 'lat': -34.72}",1547871107.0,2063036.0,"{'temp': 70.6, 'pressure': 1033.05, 'humidity': 78, 'temp_min': 70.6, 'temp_max': 70.6, 'sea_level': 1036.78, 'grnd_level': 1033.05}",,Port Lincoln,,,"{'message': 0.003, 'country': 'AU', 'sunrise': 1547841762, 'sunset': 1547892670}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 11.99, 'deg': 135.504}"
stations,{'all': 88},200,"{'lon': 9.94, 'lat': 61.55}",1547871450.0,3151452.0,"{'temp': 7.6, 'pressure': 903.03, 'humidity': 74, 'temp_min': 7.6, 'temp_max': 7.6, 'sea_level': 1021.3, 'grnd_level': 903.03}",,Hundorp,,,"{'message': 0.0028, 'country': 'NO', 'sunrise': 1547885605, 'sunset': 1547909343}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.71, 'deg': 220.504}"
stations,{'all': 0},200,"{'lon': 139.92, 'lat': 53.94}",1547871407.0,2019935.0,"{'temp': 2.38, 'pressure': 1000.05, 'humidity': 57, 'temp_min': 2.38, 'temp_max': 2.38, 'sea_level': 1028.75, 'grnd_level': 1000.05}",,Mnogovershinnyy,,,"{'message': 0.0027, 'country': 'RU', 'sunrise': 1547851609, 'sunset': 1547880928}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.49, 'deg': 311.004}"
stations,{'all': 12},200,"{'lon': 108.1, 'lat': 10.93}",1547871450.0,1571058.0,"{'temp': 81.4, 'pressure': 1019.43, 'humidity': 81, 'temp_min': 81.4, 'temp_max': 81.4, 'sea_level': 1025.27, 'grnd_level': 1019.43}",,Phan Thiet,,,"{'message': 0.0032, 'country': 'VN', 'sunrise': 1547853058, 'sunset': 1547894730}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 18.25, 'deg': 70.0041}"
stations,{'all': 40},200,"{'lon': -68.97, 'lat': 18.43}",1547870400.0,3500957.0,"{'temp': 73.02, 'pressure': 1017, 'humidity': 78, 'temp_min': 69.8, 'temp_max': 77}",,La Romana,,,"{'type': 1, 'id': 7066, 'message': 0.0036, 'country': 'DO', 'sunrise': 1547896267, 'sunset': 1547936537}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.61, 'deg': 58.0041}"
stations,{'all': 48},200,"{'lon': 31.67, 'lat': -21.05}",1547871450.0,893485.0,"{'temp': 67.99, 'pressure': 973.55, 'humidity': 91, 'temp_min': 67.99, 'temp_max': 67.99, 'sea_level': 1019.76, 'grnd_level': 973.55}",,Chiredzi,,,"{'message': 0.0029, 'country': 'ZW', 'sunrise': 1547868431, 'sunset': 1547916035}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.83, 'deg': 282.004}"
stations,{'all': 90},200,"{'lon': -93.29, 'lat': 37.22}",1547868900.0,4409896.0,"{'temp': 46.24, 'pressure': 1006, 'humidity': 92, 'temp_min': 46.04, 'temp_max': 46.4}",,Springfield,,,"{'type': 1, 'id': 5821, 'message': 0.0042, 'country': 'US', 'sunrise': 1547904267, 'sunset': 1547940223}",11265.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.41, 'deg': 140}"
stations,{'all': 8},200,"{'lon': -41.42, 'lat': -20.46}",1547871451.0,3456530.0,"{'temp': 63.4, 'pressure': 932.13, 'humidity': 91, 'temp_min': 63.4, 'temp_max': 63.4, 'sea_level': 1027.7, 'grnd_level': 932.13}",,Muniz Freire,,,"{'message': 0.0031, 'country': 'BR', 'sunrise': 1547886042, 'sunset': 1547933514}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 4.61, 'deg': 25.0041}"
stations,{'all': 8},200,"{'lon': 118.58, 'lat': -20.31}",1547868600.0,2063042.0,"{'temp': 100.4, 'pressure': 1008, 'humidity': 35, 'temp_min': 100.4, 'temp_max': 100.4}",,Port Hedland,,,"{'type': 1, 'id': 9585, 'message': 0.0035, 'country': 'AU', 'sunrise': 1547847640, 'sunset': 1547895100}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 12.75, 'deg': 350}"
stations,{'all': 90},200,"{'lon': -52.73, 'lat': 47.66}",1547866800.0,6167817.0,"{'temp': 23, 'pressure': 1026, 'humidity': 73, 'temp_min': 23, 'temp_max': 23}",,Torbay,,,"{'type': 1, 'id': 998, 'message': 0.0037, 'country': 'CA', 'sunrise': 1547896301, 'sunset': 1547928723}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 180}"
stations,{'all': 20},200,"{'lon': -88.78, 'lat': 13.64}",1547869800.0,3583178.0,"{'temp': 71.6, 'pressure': 1012, 'humidity': 83, 'temp_min': 71.6, 'temp_max': 71.6}",,San Vicente,,,"{'type': 1, 'id': 7222, 'message': 0.0031, 'country': 'SV', 'sunrise': 1547900564, 'sunset': 1547941748}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'speed': 2.24}
stations,{'all': 88},200,"{'lon': 12.63, 'lat': 66.02}",1547869800.0,3140301.0,"{'temp': 30.2, 'pressure': 996, 'humidity': 92, 'temp_min': 30.2, 'temp_max': 30.2}",,Sandnessjoen,,,"{'type': 1, 'id': 1611, 'message': 0.0038, 'country': 'NO', 'sunrise': 1547887834, 'sunset': 1547905829}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 210}"
stations,{'all': 75},200,"{'lon': 25.72, 'lat': 66.5}",1547869800.0,638936.0,"{'temp': 8.6, 'pressure': 997, 'humidity': 84, 'temp_min': 8.6, 'temp_max': 8.6}",,Rovaniemi,,,"{'type': 1, 'id': 1354, 'message': 0.0036, 'country': 'FI', 'sunrise': 1547885125, 'sunset': 1547902254}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 50}"
stations,{'all': 24},200,"{'lon': -73.79, 'lat': 5.59}",1547871452.0,3686513.0,"{'temp': 47.2, 'pressure': 760.36, 'humidity': 80, 'temp_min': 47.2, 'temp_max': 47.2, 'sea_level': 1023.81, 'grnd_level': 760.36}",,Cordoba,,,"{'message': 0.0079, 'country': 'CO', 'sunrise': 1547896234, 'sunset': 1547938878}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.36, 'deg': 55.5041}"
stations,{'all': 64},200,"{'lon': -99.65, 'lat': 37.17}",1547871057.0,4267710.0,"{'temp': 32.53, 'pressure': 954.26, 'humidity': 66, 'temp_min': 32.53, 'temp_max': 32.53, 'sea_level': 1030.66, 'grnd_level': 954.26}",,Sitka,,,"{'message': 0.0027, 'country': 'US', 'sunrise': 1547905786, 'sunset': 1547941758}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 30.11, 'deg': 1.00406}"
stations,{'all': 90},200,"{'lon': -74.98, 'lat': 39.31}",1547870160.0,4501427.0,"{'temp': 33.89, 'pressure': 1023, 'humidity': 96, 'temp_min': 30.92, 'temp_max': 35.96}",,Port Elizabeth,,,"{'type': 1, 'id': 4902, 'message': 0.0041, 'country': 'US', 'sunrise': 1547900179, 'sunset': 1547935522}",4828.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 2.82, 'deg': 319.504}"
stations,{'all': 48},200,"{'lon': 86.38, 'lat': 54.53}",1547871453.0,1506192.0,"{'temp': 11.83, 'pressure': 1009.86, 'humidity': 75, 'temp_min': 11.83, 'temp_max': 11.83, 'sea_level': 1041.36, 'grnd_level': 1009.86}",,Gramoteino,,,"{'message': 0.0042, 'country': 'RU', 'sunrise': 1547864618, 'sunset': 1547893624}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 11.21, 'deg': 167.004}"
stations,{'all': 68},200,"{'lon': 114.03, 'lat': 33.57}",1547871453.0,1801934.0,"{'temp': 39.82, 'pressure': 1032.16, 'humidity': 91, 'temp_min': 39.82, 'temp_max': 39.82, 'sea_level': 1039.7, 'grnd_level': 1032.16}",,Luohe,,,"{'message': 0.0039, 'country': 'CN', 'sunrise': 1547854031, 'sunset': 1547890922}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 11.77, 'deg': 9.50406}"
stations,{'all': 64},200,"{'lon': 31.9, 'lat': 54.43}",1547871113.0,525426.0,"{'temp': 20.56, 'pressure': 998.27, 'humidity': 92, 'temp_min': 20.56, 'temp_max': 20.56, 'sea_level': 1024.01, 'grnd_level': 998.27}",,Sobolevo,,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1547877654, 'sunset': 1547906745}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 13.33, 'deg': 253.504}"
stations,{'all': 75},200,"{'lon': -122.49, 'lat': 52.98}",1547866800.0,6115187.0,"{'temp': 19.4, 'pressure': 1009, 'humidity': 92, 'temp_min': 19.4, 'temp_max': 19.4}",,Quesnel,,,"{'type': 1, 'id': 907, 'message': 0.0032, 'country': 'CA', 'sunrise': 1547914273, 'sunset': 1547944248}",14484.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.15, 'deg': 116.504}"
stations,{'all': 5},200,"{'lon': -86.95, 'lat': 49.72}",1547866800.0,5960603.0,"{'temp': -32.81, 'pressure': 1028, 'humidity': 66, 'temp_min': -32.81, 'temp_max': -32.81}",,Geraldton,,,"{'type': 1, 'id': 810, 'message': 0.0047, 'country': 'CA', 'sunrise': 1547904952, 'sunset': 1547936503}",24140.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.82, 'deg': 276.004}"
stations,{'all': 0},200,"{'lon': 128.74, 'lat': -15.77}",1547868600.0,2068110.0,"{'temp': 93.2, 'pressure': 1008, 'humidity': 44, 'temp_min': 93.2, 'temp_max': 93.2}",,Kununurra,,,"{'type': 1, 'id': 9587, 'message': 0.0042, 'country': 'AU', 'sunrise': 1547845660, 'sunset': 1547892205}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.29, 'deg': 90}"
stations,{'all': 0},200,"{'lon': -16.54, 'lat': 14.69}",1547868600.0,2249901.0,"{'temp': 66.2, 'pressure': 1016, 'humidity': 37, 'temp_min': 66.2, 'temp_max': 66.2}",,Gat,,,"{'type': 1, 'id': 2410, 'message': 0.0045, 'country': 'SN', 'sunrise': 1547883324, 'sunset': 1547924306}",6000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 16.11, 'deg': 30}"
stations,{'all': 76},200,"{'lon': 122.79, 'lat': -0.95}",1547871454.0,1637001.0,"{'temp': 83.29, 'pressure': 1006.13, 'humidity': 85, 'temp_min': 83.29, 'temp_max': 83.29, 'sea_level': 1021.94, 'grnd_level': 1006.13}",,Luwuk,{'3h': 0.105},,"{'message': 0.0049, 'country': 'ID', 'sunrise': 1547848462, 'sunset': 1547892268}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.37, 'deg': 286.504}"
stations,{'all': 88},200,"{'lon': -68.2, 'lat': 10.49}",1547871449.0,3631878.0,"{'temp': 68.53, 'pressure': 954.26, 'humidity': 97, 'temp_min': 68.53, 'temp_max': 68.53, 'sea_level': 1027.37, 'grnd_level': 954.26}",,Moron,{'3h': 0.19},,"{'message': 0.0035, 'country': 'VE', 'sunrise': 1547895334, 'sunset': 1547937097}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.82, 'deg': 356.004}"
stations,{'all': 20},200,"{'lon': -35.21, 'lat': -5.81}",1547870400.0,3394023.0,"{'temp': 77.67, 'pressure': 1012, 'humidity': 83, 'temp_min': 77, 'temp_max': 78.8}",,Natal,,,"{'type': 1, 'id': 8417, 'message': 0.0033, 'country': 'BR', 'sunrise': 1547885956, 'sunset': 1547930628}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.36, 'deg': 160}"
